id,book,chapter,verse,language,sentence_length,number_words,clause_length
468490,Isaiah,19,17,hbo,3,15,5.0
468493,Isaiah,19,18,hbo,3,19,6.333333333333333
468495,Isaiah,19,18,hbo,2,6,3.0
468497,Isaiah,19,19,hbo,2,19,9.5
468498,Isaiah,19,20,hbo,1,13,13.0
468499,Isaiah,19,20,hbo,1,7,7.0
468500,Isaiah,19,20,hbo,1,6,6.0
468501,Isaiah,19,20,hbo,1,2,2.0
468502,Isaiah,19,21,hbo,1,5,5.0
468503,Isaiah,19,21,hbo,1,10,10.0
468504,Isaiah,19,21,hbo,1,5,5.0
468505,Isaiah,19,21,hbo,1,5,5.0
468506,Isaiah,19,21,hbo,1,2,2.0
468507,Isaiah,19,22,hbo,1,8,8.0
468508,Isaiah,19,22,hbo,1,4,4.0
468509,Isaiah,19,22,hbo,1,3,3.0
468510,Isaiah,19,22,hbo,1,2,2.0
468511,Isaiah,19,23,hbo,1,10,10.0
468513,Isaiah,19,23,hbo,2,9,4.5
468514,Isaiah,19,23,hbo,1,5,5.0
468518,Isaiah,19,25,hbo,4,24,6.0
468519,Isaiah,19,25,hbo,1,10,10.0
468526,Isaiah,20,2,hbo,7,31,4.428571428571429
468527,Isaiah,20,2,hbo,1,1,1.0
468528,Isaiah,20,2,hbo,1,7,7.0
468529,Isaiah,20,2,hbo,1,6,6.0
468531,Isaiah,20,2,hbo,2,7,3.5
468532,Isaiah,20,3,hbo,1,3,3.0
468533,Isaiah,20,3,hbo,1,18,18.0
468534,Isaiah,20,4,hbo,1,22,22.0
468535,Isaiah,20,5,hbo,1,2,2.0
468536,Isaiah,20,5,hbo,1,9,9.0
468537,Isaiah,20,6,hbo,1,12,12.0
468540,Isaiah,20,6,hbo,3,14,4.666666666666667
468541,Isaiah,20,6,hbo,1,4,4.0
468542,Isaiah,21,1,hbo,1,3,3.0
468544,Isaiah,21,1,hbo,2,13,6.5
468545,Isaiah,21,2,hbo,1,4,4.0
468546,Isaiah,21,2,hbo,1,3,3.0
468547,Isaiah,21,2,hbo,1,4,4.0
468549,Isaiah,21,2,hbo,2,2,1.0
468551,Isaiah,21,2,hbo,2,2,1.0
468552,Isaiah,21,2,hbo,1,3,3.0
468553,Isaiah,21,3,hbo,1,5,5.0
468554,Isaiah,21,3,hbo,1,5,5.0
468556,Isaiah,21,3,hbo,2,3,1.5
468558,Isaiah,21,3,hbo,2,3,1.5
468559,Isaiah,21,4,hbo,1,2,2.0
468560,Isaiah,21,4,hbo,1,2,2.0
468561,Isaiah,21,4,hbo,1,7,7.0
468562,Isaiah,21,5,hbo,1,3,3.0
468563,Isaiah,21,5,hbo,1,3,3.0
468564,Isaiah,21,5,hbo,1,1,1.0
468565,Isaiah,21,5,hbo,1,1,1.0
468567,Isaiah,21,5,hbo,2,3,1.5
468568,Isaiah,21,5,hbo,1,2,2.0
468569,Isaiah,21,6,hbo,1,5,5.0
468570,Isaiah,21,6,hbo,1,1,1.0
468571,Isaiah,21,6,hbo,1,3,3.0
468573,Isaiah,21,6,hbo,2,3,1.5
468574,Isaiah,21,7,hbo,1,9,9.0
468575,Isaiah,21,7,hbo,1,5,5.0
468576,Isaiah,21,8,hbo,1,2,2.0
468577,Isaiah,21,8,hbo,1,1,1.0
468579,Isaiah,21,8,hbo,2,7,3.5
468580,Isaiah,21,8,hbo,1,8,8.0
468581,Isaiah,21,9,hbo,1,8,8.0
468582,Isaiah,21,9,hbo,1,2,2.0
468583,Isaiah,21,9,hbo,1,2,2.0
468585,Isaiah,21,9,hbo,2,3,1.5
468586,Isaiah,21,9,hbo,1,8,8.0
468589,Isaiah,21,10,hbo,3,14,4.666666666666667
468590,Isaiah,21,11,hbo,1,2,2.0
468591,Isaiah,21,11,hbo,1,4,4.0
468593,Isaiah,21,11,hbo,2,4,2.0
468595,Isaiah,21,11,hbo,2,4,2.0
468596,Isaiah,21,12,hbo,1,2,2.0
468598,Isaiah,21,12,hbo,2,5,2.5
468599,Isaiah,21,12,hbo,1,2,2.0
468600,Isaiah,21,12,hbo,1,1,1.0
468601,Isaiah,21,12,hbo,1,1,1.0
468602,Isaiah,21,12,hbo,1,1,1.0
468603,Isaiah,21,13,hbo,1,3,3.0
468605,Isaiah,21,13,hbo,2,8,4.0
468608,Isaiah,21,14,hbo,3,8,2.6666666666666665
468609,Isaiah,21,14,hbo,1,4,4.0
468610,Isaiah,21,15,hbo,1,19,19.0
468611,Isaiah,21,16,hbo,1,5,5.0
468612,Isaiah,21,16,hbo,1,6,6.0
468613,Isaiah,21,16,hbo,1,5,5.0
468614,Isaiah,21,17,hbo,1,8,8.0
468615,Isaiah,21,17,hbo,1,5,5.0
468616,Isaiah,22,1,hbo,1,3,3.0
468617,Isaiah,22,1,hbo,1,3,3.0
468618,Isaiah,22,1,hbo,1,6,6.0
468619,Isaiah,22,2,hbo,1,2,2.0
468626,Isaiah,22,3,hbo,7,26,3.7142857142857144
468627,Isaiah,22,4,hbo,1,3,3.0
468628,Isaiah,22,4,hbo,1,2,2.0
468629,Isaiah,22,4,hbo,1,4,4.0
468631,Isaiah,22,4,hbo,2,8,4.0
468632,Isaiah,22,5,hbo,1,14,14.0
468633,Isaiah,22,5,hbo,1,2,2.0
468634,Isaiah,22,5,hbo,1,5,5.0
468635,Isaiah,22,6,hbo,1,8,8.0
468636,Isaiah,22,6,hbo,1,4,4.0
468637,Isaiah,22,7,hbo,1,2,2.0
468638,Isaiah,22,7,hbo,1,4,4.0
468639,Isaiah,22,7,hbo,1,7,7.0
468640,Isaiah,22,8,hbo,1,5,5.0
468641,Isaiah,22,8,hbo,1,12,12.0
468643,Isaiah,22,9,hbo,2,8,4.0
468644,Isaiah,22,9,hbo,1,8,8.0
468645,Isaiah,22,10,hbo,1,5,5.0
468647,Isaiah,22,10,hbo,2,8,4.0
468648,Isaiah,22,11,hbo,1,12,12.0
468649,Isaiah,22,11,hbo,1,5,5.0
468651,Isaiah,22,11,hbo,2,6,3.0
468653,Isaiah,22,12,hbo,2,22,11.0
468654,Isaiah,22,13,hbo,1,5,5.0
468655,Isaiah,22,13,hbo,1,2,2.0
468656,Isaiah,22,13,hbo,1,3,3.0
468657,Isaiah,22,13,hbo,1,2,2.0
468658,Isaiah,22,13,hbo,1,3,3.0
468659,Isaiah,22,13,hbo,1,1,1.0
468660,Isaiah,22,13,hbo,1,2,2.0
468661,Isaiah,22,13,hbo,1,3,3.0
468662,Isaiah,22,14,hbo,1,6,6.0
468663,Isaiah,22,14,hbo,1,7,7.0
468664,Isaiah,22,14,hbo,1,2,2.0
468665,Isaiah,22,14,hbo,1,4,4.0
468666,Isaiah,22,15,hbo,1,5,5.0
468667,Isaiah,22,15,hbo,1,1,1.0
468669,Isaiah,22,15,hbo,2,12,6.0
468670,Isaiah,22,16,hbo,1,3,3.0
468671,Isaiah,22,16,hbo,1,4,4.0
468672,Isaiah,22,16,hbo,1,5,5.0
468673,Isaiah,22,16,hbo,1,3,3.0
468674,Isaiah,22,16,hbo,1,6,6.0
468676,Isaiah,22,17,hbo,2,5,2.5
468677,Isaiah,22,17,hbo,1,3,3.0
468678,Isaiah,22,18,hbo,1,3,3.0
468679,Isaiah,22,18,hbo,1,7,7.0
468680,Isaiah,22,18,hbo,1,2,2.0
468681,Isaiah,22,18,hbo,1,7,7.0
468682,Isaiah,22,19,hbo,1,4,4.0
468683,Isaiah,22,19,hbo,1,4,4.0
468684,Isaiah,22,20,hbo,1,7,7.0
468685,Isaiah,22,20,hbo,1,8,8.0
468686,Isaiah,22,21,hbo,1,3,3.0
468687,Isaiah,22,21,hbo,1,3,3.0
468688,Isaiah,22,21,hbo,1,5,5.0
468689,Isaiah,22,21,hbo,1,11,11.0
468690,Isaiah,22,22,hbo,1,7,7.0
468691,Isaiah,22,22,hbo,1,2,2.0
468692,Isaiah,22,22,hbo,1,3,3.0
468693,Isaiah,22,22,hbo,1,2,2.0
468694,Isaiah,22,22,hbo,1,3,3.0
468695,Isaiah,22,23,hbo,1,6,6.0
468696,Isaiah,22,23,hbo,1,8,8.0
468697,Isaiah,22,24,hbo,1,26,26.0
468700,Isaiah,22,25,hbo,2,13,6.5
468699,Isaiah,22,25,hbo,1,3,3.0
468701,Isaiah,22,25,hbo,1,2,2.0
468702,Isaiah,22,25,hbo,1,2,2.0
468704,Isaiah,22,25,hbo,2,6,3.0
468705,Isaiah,22,25,hbo,1,3,3.0
468706,Isaiah,23,1,hbo,1,2,2.0
468708,Isaiah,23,1,hbo,2,3,1.5
468709,Isaiah,23,1,hbo,1,4,4.0
468711,Isaiah,23,1,hbo,2,7,3.5
468713,Isaiah,23,2,hbo,2,3,1.5
468715,Isaiah,23,2,hbo,2,5,2.5
468716,Isaiah,23,3,hbo,1,6,6.0
468717,Isaiah,23,3,hbo,1,3,3.0
468718,Isaiah,23,3,hbo,1,4,4.0
468720,Isaiah,23,4,hbo,2,2,1.0
468722,Isaiah,23,4,hbo,2,8,4.0
468723,Isaiah,23,4,hbo,1,2,2.0
468724,Isaiah,23,4,hbo,1,3,3.0
468726,Isaiah,23,4,hbo,2,6,3.0
468727,Isaiah,23,5,hbo,1,5,5.0
468728,Isaiah,23,5,hbo,1,4,4.0
468731,Isaiah,23,6,hbo,2,4,2.0
468730,Isaiah,23,6,hbo,1,1,1.0
468732,Isaiah,23,7,hbo,1,4,4.0
468733,Isaiah,23,7,hbo,1,4,4.0
468735,Isaiah,23,7,hbo,2,6,3.0
468738,Isaiah,23,8,hbo,3,13,4.333333333333333
468741,Isaiah,23,9,hbo,3,13,4.333333333333333
468743,Isaiah,23,10,hbo,2,7,3.5
468744,Isaiah,23,10,hbo,1,3,3.0
468745,Isaiah,23,11,hbo,1,5,5.0
468746,Isaiah,23,11,hbo,1,2,2.0
468748,Isaiah,23,11,hbo,2,7,3.5
468749,Isaiah,23,12,hbo,1,2,2.0
468752,Isaiah,23,12,hbo,3,10,3.3333333333333335
468754,Isaiah,23,12,hbo,2,3,1.5
468755,Isaiah,23,12,hbo,1,5,5.0
468759,Isaiah,23,13,hbo,2,7,3.5
468758,Isaiah,23,13,hbo,2,5,2.5
468760,Isaiah,23,13,hbo,1,2,2.0
468761,Isaiah,23,13,hbo,1,2,2.0
468762,Isaiah,23,13,hbo,1,3,3.0
468764,Isaiah,23,14,hbo,2,3,1.5
468765,Isaiah,23,14,hbo,1,3,3.0
468766,Isaiah,23,15,hbo,1,7,7.0
468767,Isaiah,23,15,hbo,1,9,9.0
468768,Isaiah,23,15,hbo,1,11,11.0
468769,Isaiah,23,16,hbo,1,2,2.0
468771,Isaiah,23,16,hbo,2,4,2.0
468773,Isaiah,23,16,hbo,2,2,1.0
468775,Isaiah,23,16,hbo,2,2,1.0
468776,Isaiah,23,16,hbo,1,2,2.0
468777,Isaiah,23,17,hbo,1,6,6.0
468778,Isaiah,23,17,hbo,1,4,4.0
468779,Isaiah,23,17,hbo,1,4,4.0
468780,Isaiah,23,17,hbo,1,11,11.0
468781,Isaiah,23,18,hbo,1,8,8.0
468782,Isaiah,23,18,hbo,1,2,2.0
468783,Isaiah,23,18,hbo,1,3,3.0
468787,Isaiah,23,18,hbo,4,17,4.25
468788,Isaiah,24,1,hbo,1,5,5.0
468789,Isaiah,24,1,hbo,1,2,2.0
468790,Isaiah,24,1,hbo,1,3,3.0
468791,Isaiah,24,1,hbo,1,3,3.0
468798,Isaiah,24,2,hbo,7,38,5.428571428571429
468799,Isaiah,24,3,hbo,1,4,4.0
468800,Isaiah,24,3,hbo,1,3,3.0
468801,Isaiah,24,3,hbo,1,8,8.0
468802,Isaiah,24,4,hbo,1,1,1.0
468803,Isaiah,24,4,hbo,1,3,3.0
468804,Isaiah,24,4,hbo,1,1,1.0
468805,Isaiah,24,4,hbo,1,2,2.0
468806,Isaiah,24,4,hbo,1,5,5.0
468807,Isaiah,24,5,hbo,1,6,6.0
468808,Isaiah,24,5,hbo,1,3,3.0
468809,Isaiah,24,5,hbo,1,2,2.0
468810,Isaiah,24,5,hbo,1,3,3.0
468811,Isaiah,24,6,hbo,1,5,5.0
468813,Isaiah,24,6,hbo,2,4,2.0
468814,Isaiah,24,6,hbo,1,5,5.0
468815,Isaiah,24,6,hbo,1,4,4.0
468816,Isaiah,24,7,hbo,1,2,2.0
468817,Isaiah,24,7,hbo,1,2,2.0
468818,Isaiah,24,7,hbo,1,4,4.0
468819,Isaiah,24,8,hbo,1,3,3.0
468820,Isaiah,24,8,hbo,1,3,3.0
468821,Isaiah,24,8,hbo,1,3,3.0
468822,Isaiah,24,9,hbo,1,6,6.0
468823,Isaiah,24,9,hbo,1,4,4.0
468824,Isaiah,24,10,hbo,1,3,3.0
468826,Isaiah,24,10,hbo,2,5,2.5
468827,Isaiah,24,11,hbo,1,7,7.0
468828,Isaiah,24,11,hbo,1,3,3.0
468829,Isaiah,24,11,hbo,1,4,4.0
468830,Isaiah,24,12,hbo,1,7,7.0
468831,Isaiah,24,12,hbo,1,2,2.0
468832,Isaiah,24,13,hbo,1,11,11.0
468833,Isaiah,24,13,hbo,1,5,5.0
468834,Isaiah,24,13,hbo,1,3,3.0
468835,Isaiah,24,14,hbo,1,3,3.0
468836,Isaiah,24,14,hbo,1,1,1.0
468837,Isaiah,24,14,hbo,1,6,6.0
468839,Isaiah,24,15,hbo,2,15,7.5
468840,Isaiah,24,16,hbo,1,10,10.0
468841,Isaiah,24,16,hbo,1,2,2.0
468842,Isaiah,24,16,hbo,1,2,2.0
468843,Isaiah,24,16,hbo,1,2,2.0
468844,Isaiah,24,16,hbo,1,2,2.0
468845,Isaiah,24,16,hbo,1,2,2.0
468846,Isaiah,24,16,hbo,1,4,4.0
468848,Isaiah,24,17,hbo,2,9,4.5
468849,Isaiah,24,18,hbo,1,2,2.0
468851,Isaiah,24,18,hbo,2,10,5.0
468853,Isaiah,24,18,hbo,2,11,5.5
468854,Isaiah,24,18,hbo,1,5,5.0
468855,Isaiah,24,18,hbo,1,4,4.0
468856,Isaiah,24,19,hbo,1,1,1.0
468857,Isaiah,24,19,hbo,1,3,3.0
468858,Isaiah,24,19,hbo,1,3,3.0
468859,Isaiah,24,19,hbo,1,3,3.0
468860,Isaiah,24,20,hbo,1,6,6.0
468861,Isaiah,24,20,hbo,1,5,5.0
468862,Isaiah,24,20,hbo,1,4,4.0
468863,Isaiah,24,20,hbo,1,2,2.0
468865,Isaiah,24,20,hbo,2,4,2.0
468866,Isaiah,24,21,hbo,1,7,7.0
468868,Isaiah,24,21,hbo,2,17,8.5
468869,Isaiah,24,22,hbo,1,6,6.0
468870,Isaiah,24,22,hbo,1,4,4.0
468871,Isaiah,24,22,hbo,1,5,5.0
468872,Isaiah,24,23,hbo,1,4,4.0
468873,Isaiah,24,23,hbo,1,4,4.0
468874,Isaiah,24,23,hbo,1,10,10.0
468875,Isaiah,24,23,hbo,1,4,4.0
468877,Isaiah,25,1,hbo,2,3,1.5
468878,Isaiah,25,1,hbo,1,1,1.0
468879,Isaiah,25,1,hbo,1,2,2.0
468881,Isaiah,25,1,hbo,2,8,4.0
468883,Isaiah,25,2,hbo,2,15,7.5
468884,Isaiah,25,2,hbo,1,4,4.0
468885,Isaiah,25,3,hbo,1,5,5.0
468886,Isaiah,25,3,hbo,1,4,4.0
468890,Isaiah,25,4,hbo,4,20,5.0
468891,Isaiah,25,4,hbo,1,6,6.0
468892,Isaiah,25,5,hbo,1,6,6.0
468893,Isaiah,25,5,hbo,1,5,5.0
468894,Isaiah,25,5,hbo,1,3,3.0
468895,Isaiah,25,6,hbo,1,21,21.0
468897,Isaiah,25,7,hbo,2,25,12.5
468898,Isaiah,25,8,hbo,1,5,5.0
468899,Isaiah,25,8,hbo,1,9,9.0
468900,Isaiah,25,8,hbo,1,9,9.0
468901,Isaiah,25,8,hbo,1,3,3.0
468902,Isaiah,25,9,hbo,1,7,7.0
468903,Isaiah,25,9,hbo,1,3,3.0
468904,Isaiah,25,9,hbo,1,2,2.0
468905,Isaiah,25,9,hbo,1,2,2.0
468906,Isaiah,25,9,hbo,1,2,2.0
468907,Isaiah,25,9,hbo,1,2,2.0
468908,Isaiah,25,9,hbo,1,1,1.0
468909,Isaiah,25,9,hbo,1,4,4.0
468910,Isaiah,25,10,hbo,1,9,9.0
468912,Isaiah,25,10,hbo,2,9,4.5
468913,Isaiah,25,11,hbo,1,5,5.0
468915,Isaiah,25,11,hbo,2,7,3.5
468916,Isaiah,25,11,hbo,1,6,6.0
468917,Isaiah,25,12,hbo,1,5,5.0
468918,Isaiah,25,12,hbo,1,1,1.0
468919,Isaiah,25,12,hbo,1,6,6.0
468920,Isaiah,26,1,hbo,1,13,13.0
468921,Isaiah,26,1,hbo,1,3,3.0
468922,Isaiah,26,1,hbo,1,5,5.0
468923,Isaiah,26,2,hbo,1,2,2.0
468925,Isaiah,26,2,hbo,2,6,3.0
468926,Isaiah,26,3,hbo,1,5,5.0
468927,Isaiah,26,3,hbo,1,3,3.0
468928,Isaiah,26,4,hbo,1,5,5.0
468929,Isaiah,26,4,hbo,1,6,6.0
468930,Isaiah,26,5,hbo,1,4,4.0
468932,Isaiah,26,5,hbo,2,3,1.5
468933,Isaiah,26,5,hbo,1,3,3.0
468934,Isaiah,26,5,hbo,1,3,3.0
468935,Isaiah,26,6,hbo,1,6,6.0
468936,Isaiah,26,7,hbo,1,5,5.0
468937,Isaiah,26,7,hbo,1,4,4.0
468939,Isaiah,26,8,hbo,2,5,2.5
468940,Isaiah,26,8,hbo,1,7,7.0
468942,Isaiah,26,9,hbo,2,5,2.5
468944,Isaiah,26,9,hbo,2,5,2.5
468946,Isaiah,26,9,hbo,2,11,5.5
468947,Isaiah,26,10,hbo,1,2,2.0
468948,Isaiah,26,10,hbo,1,3,3.0
468949,Isaiah,26,10,hbo,1,4,4.0
468950,Isaiah,26,10,hbo,1,5,5.0
468953,Isaiah,26,11,hbo,3,5,1.6666666666666667
468954,Isaiah,26,11,hbo,1,1,1.0
468955,Isaiah,26,11,hbo,1,4,4.0
468956,Isaiah,26,11,hbo,1,4,4.0
468958,Isaiah,26,12,hbo,2,4,2.0
468959,Isaiah,26,12,hbo,1,6,6.0
468961,Isaiah,26,13,hbo,2,5,2.5
468962,Isaiah,26,13,hbo,1,5,5.0
468963,Isaiah,26,14,hbo,1,3,3.0
468964,Isaiah,26,14,hbo,1,3,3.0
468965,Isaiah,26,14,hbo,1,2,2.0
468966,Isaiah,26,14,hbo,1,2,2.0
468967,Isaiah,26,14,hbo,1,5,5.0
468969,Isaiah,26,15,hbo,2,5,2.5
468970,Isaiah,26,15,hbo,1,4,4.0
468971,Isaiah,26,15,hbo,1,1,1.0
468972,Isaiah,26,15,hbo,1,4,4.0
468974,Isaiah,26,16,hbo,2,5,2.5
468975,Isaiah,26,16,hbo,1,2,2.0
468976,Isaiah,26,16,hbo,1,2,2.0
468982,Isaiah,26,17,hbo,6,14,2.3333333333333335
468983,Isaiah,26,18,hbo,1,1,1.0
468984,Isaiah,26,18,hbo,1,1,1.0
468985,Isaiah,26,18,hbo,1,3,3.0
468986,Isaiah,26,18,hbo,1,4,4.0
468987,Isaiah,26,18,hbo,1,5,5.0
468988,Isaiah,26,19,hbo,1,3,3.0
468989,Isaiah,26,19,hbo,1,1,1.0
468992,Isaiah,26,19,hbo,2,3,1.5
468991,Isaiah,26,19,hbo,1,2,2.0
468993,Isaiah,26,19,hbo,1,4,4.0
468994,Isaiah,26,19,hbo,1,4,4.0
468996,Isaiah,26,20,hbo,2,2,1.0
468997,Isaiah,26,20,hbo,1,3,3.0
468998,Isaiah,26,20,hbo,1,4,4.0
468999,Isaiah,26,20,hbo,1,4,4.0
469000,Isaiah,26,20,hbo,1,3,3.0
469002,Isaiah,26,21,hbo,2,13,6.5
469003,Isaiah,26,21,hbo,1,6,6.0
469004,Isaiah,26,21,hbo,1,6,6.0
469005,Isaiah,27,1,hbo,1,26,26.0
469007,Isaiah,27,1,hbo,2,9,4.5
469008,Isaiah,27,2,hbo,1,7,7.0
469009,Isaiah,27,2,hbo,1,2,2.0
469010,Isaiah,27,3,hbo,1,3,3.0
469011,Isaiah,27,3,hbo,1,3,3.0
469013,Isaiah,27,3,hbo,2,7,3.5
469014,Isaiah,27,4,hbo,1,3,3.0
469015,Isaiah,27,4,hbo,1,4,4.0
469016,Isaiah,27,4,hbo,1,5,5.0
469017,Isaiah,27,4,hbo,1,2,2.0
469018,Isaiah,27,5,hbo,1,4,4.0
469019,Isaiah,27,5,hbo,1,3,3.0
469020,Isaiah,27,5,hbo,1,3,3.0
469021,Isaiah,27,6,hbo,1,2,2.0
469022,Isaiah,27,6,hbo,1,2,2.0
469023,Isaiah,27,6,hbo,1,1,1.0
469024,Isaiah,27,6,hbo,1,3,3.0
469025,Isaiah,27,6,hbo,1,5,5.0
469026,Isaiah,27,7,hbo,1,5,5.0
469027,Isaiah,27,7,hbo,1,5,5.0
469030,Isaiah,27,8,hbo,3,5,1.6666666666666667
469031,Isaiah,27,8,hbo,1,8,8.0
469032,Isaiah,27,9,hbo,1,6,6.0
469034,Isaiah,27,9,hbo,2,6,3.0
469036,Isaiah,27,9,hbo,2,14,7.0
469037,Isaiah,27,10,hbo,1,4,4.0
469038,Isaiah,27,10,hbo,1,7,7.0
469039,Isaiah,27,10,hbo,1,3,3.0
469040,Isaiah,27,10,hbo,1,3,3.0
469041,Isaiah,27,10,hbo,1,3,3.0
469043,Isaiah,27,11,hbo,2,4,2.0
469044,Isaiah,27,11,hbo,1,2,2.0
469045,Isaiah,27,11,hbo,1,2,2.0
469046,Isaiah,27,11,hbo,1,5,5.0
469047,Isaiah,27,11,hbo,1,5,5.0
469048,Isaiah,27,11,hbo,1,4,4.0
469049,Isaiah,27,12,hbo,1,7,7.0
469050,Isaiah,27,12,hbo,1,9,9.0
469052,Isaiah,27,12,hbo,2,8,4.0
469053,Isaiah,27,13,hbo,1,7,7.0
469054,Isaiah,27,13,hbo,1,4,4.0
469057,Isaiah,27,13,hbo,3,13,4.333333333333333
469058,Isaiah,27,13,hbo,1,10,10.0
469061,Isaiah,28,1,hbo,3,17,5.666666666666667
469062,Isaiah,28,2,hbo,1,6,6.0
469063,Isaiah,28,2,hbo,1,16,16.0
469064,Isaiah,28,3,hbo,1,7,7.0
469069,Isaiah,28,4,hbo,5,26,5.2
469074,Isaiah,28,6,hbo,5,34,6.8
469075,Isaiah,28,7,hbo,1,7,7.0
469076,Isaiah,28,7,hbo,1,5,5.0
469077,Isaiah,28,7,hbo,1,7,7.0
469078,Isaiah,28,7,hbo,1,4,4.0
469079,Isaiah,28,7,hbo,1,4,4.0
469080,Isaiah,28,7,hbo,1,4,4.0
469081,Isaiah,28,7,hbo,1,2,2.0
469082,Isaiah,28,8,hbo,1,8,8.0
469083,Isaiah,28,9,hbo,1,4,4.0
469084,Isaiah,28,9,hbo,1,5,5.0
469085,Isaiah,28,9,hbo,1,3,3.0
469086,Isaiah,28,9,hbo,1,3,3.0
469087,Isaiah,28,10,hbo,1,4,4.0
469088,Isaiah,28,10,hbo,1,3,3.0
469089,Isaiah,28,10,hbo,1,3,3.0
469090,Isaiah,28,10,hbo,1,3,3.0
469091,Isaiah,28,10,hbo,1,2,2.0
469092,Isaiah,28,10,hbo,1,2,2.0
469094,Isaiah,28,12,hbo,2,17,8.5
469095,Isaiah,28,12,hbo,1,3,3.0
469096,Isaiah,28,12,hbo,1,4,4.0
469097,Isaiah,28,12,hbo,1,4,4.0
469099,Isaiah,28,12,hbo,2,4,2.0
469100,Isaiah,28,13,hbo,1,5,5.0
469101,Isaiah,28,13,hbo,1,3,3.0
469102,Isaiah,28,13,hbo,1,3,3.0
469103,Isaiah,28,13,hbo,1,3,3.0
469104,Isaiah,28,13,hbo,1,3,3.0
469105,Isaiah,28,13,hbo,1,2,2.0
469106,Isaiah,28,13,hbo,1,2,2.0
469107,Isaiah,28,13,hbo,1,2,2.0
469108,Isaiah,28,13,hbo,1,3,3.0
469109,Isaiah,28,13,hbo,1,2,2.0
469110,Isaiah,28,13,hbo,1,2,2.0
469111,Isaiah,28,13,hbo,1,2,2.0
469112,Isaiah,28,14,hbo,1,4,4.0
469115,Isaiah,28,14,hbo,3,10,3.3333333333333335
469116,Isaiah,28,15,hbo,1,2,2.0
469117,Isaiah,28,15,hbo,1,4,4.0
469118,Isaiah,28,15,hbo,1,5,5.0
469121,Isaiah,28,15,hbo,3,6,2.0
469122,Isaiah,28,15,hbo,1,4,4.0
469123,Isaiah,28,15,hbo,1,5,5.0
469124,Isaiah,28,16,hbo,1,5,5.0
469125,Isaiah,28,16,hbo,1,11,11.0
469127,Isaiah,28,16,hbo,2,4,2.0
469129,Isaiah,28,17,hbo,2,9,4.5
469130,Isaiah,28,17,hbo,1,5,5.0
469131,Isaiah,28,17,hbo,1,4,4.0
469132,Isaiah,28,18,hbo,1,5,5.0
469133,Isaiah,28,18,hbo,1,6,6.0
469136,Isaiah,28,18,hbo,3,9,3.0
469138,Isaiah,28,19,hbo,2,5,2.5
469139,Isaiah,28,19,hbo,1,15,15.0
469141,Isaiah,28,19,hbo,2,6,3.0
469143,Isaiah,28,20,hbo,2,6,3.0
469145,Isaiah,28,20,hbo,2,6,3.0
469146,Isaiah,28,21,hbo,1,6,6.0
469150,Isaiah,28,21,hbo,3,12,4.0
469149,Isaiah,28,21,hbo,1,2,2.0
469151,Isaiah,28,21,hbo,1,2,2.0
469152,Isaiah,28,22,hbo,1,4,4.0
469153,Isaiah,28,22,hbo,1,3,3.0
469154,Isaiah,28,22,hbo,1,14,14.0
469155,Isaiah,28,23,hbo,1,1,1.0
469156,Isaiah,28,23,hbo,1,3,3.0
469157,Isaiah,28,23,hbo,1,1,1.0
469158,Isaiah,28,23,hbo,1,3,3.0
469160,Isaiah,28,24,hbo,2,9,4.5
469161,Isaiah,28,24,hbo,1,1,1.0
469162,Isaiah,28,24,hbo,1,3,3.0
469163,Isaiah,28,25,hbo,1,2,2.0
469164,Isaiah,28,25,hbo,1,3,3.0
469165,Isaiah,28,25,hbo,1,3,3.0
469166,Isaiah,28,25,hbo,1,3,3.0
469169,Isaiah,28,25,hbo,3,10,3.3333333333333335
469170,Isaiah,28,26,hbo,1,5,5.0
469171,Isaiah,28,26,hbo,1,2,2.0
469172,Isaiah,28,27,hbo,1,7,7.0
469173,Isaiah,28,27,hbo,1,6,6.0
469175,Isaiah,28,27,hbo,2,11,5.5
469176,Isaiah,28,28,hbo,1,2,2.0
469177,Isaiah,28,28,hbo,1,6,6.0
469178,Isaiah,28,28,hbo,1,6,6.0
469179,Isaiah,28,28,hbo,1,2,2.0
469180,Isaiah,28,29,hbo,1,7,7.0
469181,Isaiah,28,29,hbo,1,2,2.0
469182,Isaiah,28,29,hbo,1,2,2.0
469184,Isaiah,29,1,hbo,2,6,3.0
469185,Isaiah,29,1,hbo,1,4,4.0
469186,Isaiah,29,1,hbo,1,2,2.0
469187,Isaiah,29,2,hbo,1,4,4.0
469188,Isaiah,29,2,hbo,1,5,5.0
469189,Isaiah,29,2,hbo,1,5,5.0
469190,Isaiah,29,3,hbo,1,6,6.0
469191,Isaiah,29,3,hbo,1,4,4.0
469192,Isaiah,29,3,hbo,1,4,4.0
469193,Isaiah,29,4,hbo,1,2,2.0
469194,Isaiah,29,4,hbo,1,3,3.0
469195,Isaiah,29,4,hbo,1,5,5.0
469196,Isaiah,29,4,hbo,1,7,7.0
469197,Isaiah,29,4,hbo,1,5,5.0
469199,Isaiah,29,5,hbo,2,13,6.5
469200,Isaiah,29,5,hbo,1,5,5.0
469201,Isaiah,29,6,hbo,1,20,20.0
469205,Isaiah,29,7,hbo,4,23,5.75
469215,Isaiah,29,8,hbo,10,32,3.2
469217,Isaiah,29,8,hbo,2,11,5.5
469218,Isaiah,29,9,hbo,1,1,1.0
