id,book,chapter,verse,language,sentence_length,number_words,clause_length
13921,1QM,1,1,Hebrew,1,3,3.0
13923,1QM,1,2,Hebrew,2,30,15.0
13926,1QM,1,3,Hebrew,3,7,2.3333333333333335
13931,1QM,1,4,Hebrew,3,28,9.333333333333334
13928,1QM,1,4,Hebrew,1,1,1.0
13929,1QM,1,4,Hebrew,1,4,4.0
13932,1QM,1,5,Hebrew,1,7,7.0
13933,1QM,1,5,Hebrew,1,4,4.0
13935,1QM,1,6,Hebrew,2,14,7.0
13938,1QM,1,6,Hebrew,3,10,3.3333333333333335
13939,1QM,1,7,Hebrew,1,1,1.0
13940,1QM,1,7,Hebrew,1,20,20.0
13941,1QM,1,8,Hebrew,1,3,3.0
13942,1QM,1,8,Hebrew,1,1,1.0
13943,1QM,1,8,Hebrew,1,2,2.0
13944,1QM,1,9,Hebrew,1,3,3.0
13945,1QM,1,9,Hebrew,1,5,5.0
13947,1QM,1,10,Hebrew,2,7,3.5
13948,1QM,1,10,Hebrew,1,3,3.0
13949,1QM,1,11,Hebrew,1,7,7.0
13950,1QM,1,12,Hebrew,1,8,8.0
13951,1QM,1,12,Hebrew,1,1,1.0
13952,1QM,1,12,Hebrew,1,7,7.0
13953,1QM,1,13,Hebrew,1,11,11.0
13954,1QM,1,13,Hebrew,1,14,14.0
13956,1QM,1,14,Hebrew,2,15,7.5
13958,1QM,1,14,Hebrew,2,14,7.0
13959,1QM,1,15,Hebrew,1,11,11.0
13960,1QM,1,16,Hebrew,1,22,22.0
13961,1QM,1,17,Hebrew,1,4,4.0
13962,1QM,1,17,Hebrew,1,1,1.0
13963,1QM,1,17,Hebrew,1,1,1.0
13964,1QM,1,17,Hebrew,1,3,3.0
13966,1QM,1,18,Hebrew,2,17,8.5
13967,1QM,1,19,Hebrew,1,8,8.0
13968,1QM,1,19,Hebrew,1,1,1.0
13969,1QM,1,19,Hebrew,1,4,4.0
13971,1QM,1,20,Hebrew,2,8,4.0
13972,1QM,1,21,Hebrew,1,8,8.0
13973,1QM,1,22,Hebrew,1,3,3.0
13975,1QM,1,22,Hebrew,2,4,2.0
13976,1QM,1,22,Hebrew,1,4,4.0
13977,1QM,1,22,Hebrew,1,1,1.0
13978,1QM,1,23,Hebrew,1,11,11.0
13979,1QM,1,23,Hebrew,1,1,1.0
13980,1QM,1,23,Hebrew,1,3,3.0
13981,1QM,1,23,Hebrew,1,4,4.0
13982,1QM,1,24,Hebrew,1,1,1.0
13983,1QM,1,24,Hebrew,1,3,3.0
13984,1QM,1,24,Hebrew,1,5,5.0
13985,1QM,1,24,Hebrew,1,1,1.0
13986,1QM,1,24,Hebrew,1,1,1.0
13987,1QM,1,24,Hebrew,1,1,1.0
13988,1QM,1,24,Hebrew,1,1,1.0
13989,1QM,1,24,Hebrew,1,1,1.0
13990,1QM,1,24,Hebrew,1,2,2.0
13991,1QM,1,24,Hebrew,1,1,1.0
13992,1QM,2,1,Hebrew,1,6,6.0
13993,1QM,2,2,Hebrew,1,13,13.0
13995,1QM,2,2,Hebrew,2,11,5.5
13996,1QM,2,3,Hebrew,1,11,11.0
13998,1QM,2,4,Hebrew,2,9,4.5
13999,1QM,2,4,Hebrew,1,5,5.0
14001,1QM,2,5,Hebrew,2,9,4.5
14003,1QM,2,6,Hebrew,2,17,8.5
14004,1QM,2,7,Hebrew,1,29,29.0
14008,1QM,2,8,Hebrew,4,33,8.25
14009,1QM,2,9,Hebrew,1,9,9.0
14011,1QM,2,10,Hebrew,2,33,16.5
14014,1QM,2,11,Hebrew,3,21,7.0
14017,1QM,2,12,Hebrew,3,11,3.6666666666666665
14018,1QM,2,12,Hebrew,1,6,6.0
14019,1QM,2,13,Hebrew,1,12,12.0
14020,1QM,2,13,Hebrew,1,7,7.0
14021,1QM,2,14,Hebrew,1,10,10.0
14023,1QM,2,16,Hebrew,2,16,8.0
14025,1QM,2,17,Hebrew,2,19,9.5
14026,1QM,2,18,Hebrew,1,11,11.0
14027,1QM,2,19,Hebrew,1,22,22.0
14028,1QM,2,20,Hebrew,1,9,9.0
14029,1QM,2,21,Hebrew,1,9,9.0
14031,1QM,2,22,Hebrew,2,15,7.5
14032,1QM,2,22,Hebrew,1,1,1.0
14033,1QM,2,22,Hebrew,1,3,3.0
14034,1QM,2,23,Hebrew,1,17,17.0
14035,1QM,3,1,Hebrew,1,1,1.0
14036,1QM,3,1,Hebrew,1,6,6.0
14037,1QM,3,1,Hebrew,1,1,1.0
14038,1QM,3,1,Hebrew,1,3,3.0
14039,1QM,3,1,Hebrew,1,2,2.0
14040,1QM,3,1,Hebrew,1,2,2.0
14041,1QM,3,3,Hebrew,1,3,3.0
14044,1QM,3,3,Hebrew,3,14,4.666666666666667
14046,1QM,3,3,Hebrew,2,16,8.0
14048,1QM,3,3,Hebrew,2,8,4.0
14049,1QM,3,4,Hebrew,1,6,6.0
14050,1QM,3,4,Hebrew,1,2,2.0
14051,1QM,3,5,Hebrew,1,7,7.0
14052,1QM,3,5,Hebrew,1,2,2.0
14053,1QM,3,6,Hebrew,1,6,6.0
14054,1QM,3,6,Hebrew,1,2,2.0
14056,1QM,3,7,Hebrew,2,17,8.5
14057,1QM,3,7,Hebrew,1,5,5.0
14058,1QM,3,8,Hebrew,1,6,6.0
14059,1QM,3,8,Hebrew,1,6,6.0
14060,1QM,3,9,Hebrew,1,6,6.0
14064,1QM,3,9,Hebrew,4,11,2.75
14066,1QM,3,9,Hebrew,2,6,3.0
14067,1QM,3,10,Hebrew,1,7,7.0
14068,1QM,3,10,Hebrew,1,11,11.0
14071,1QM,3,11,Hebrew,3,19,6.333333333333333
14072,1QM,3,11,Hebrew,1,5,5.0
14073,1QM,3,12,Hebrew,1,6,6.0
14075,1QM,3,12,Hebrew,2,11,5.5
14076,1QM,3,13,Hebrew,1,6,6.0
14078,1QM,3,13,Hebrew,2,5,2.5
14079,1QM,3,14,Hebrew,1,6,6.0
14080,1QM,3,14,Hebrew,1,5,5.0
14082,1QM,3,14,Hebrew,2,7,3.5
14085,1QM,3,15,Hebrew,3,16,5.333333333333333
14086,1QM,3,15,Hebrew,1,2,2.0
14088,1QM,3,16,Hebrew,2,17,8.5
14089,1QM,3,16,Hebrew,1,5,5.0
14090,1QM,4,1,Hebrew,1,8,8.0
14094,1QM,4,2,Hebrew,3,27,9.0
14093,1QM,4,2,Hebrew,1,2,2.0
14096,1QM,4,3,Hebrew,2,11,5.5
14097,1QM,4,3,Hebrew,1,1,1.0
14100,1QM,4,4,Hebrew,2,11,5.5
14099,1QM,4,4,Hebrew,1,2,2.0
14101,1QM,4,4,Hebrew,1,1,1.0
14102,1QM,4,5,Hebrew,1,9,9.0
14103,1QM,4,5,Hebrew,1,2,2.0
14104,1QM,4,6,Hebrew,1,3,3.0
14107,1QM,4,8,Hebrew,2,16,8.0
14106,1QM,4,8,Hebrew,1,2,2.0
14111,1QM,4,9,Hebrew,2,18,9.0
14109,1QM,4,9,Hebrew,1,12,12.0
14110,1QM,4,9,Hebrew,1,3,3.0
14114,1QM,4,10,Hebrew,2,18,9.0
14113,1QM,4,10,Hebrew,1,9,9.0
14117,1QM,4,11,Hebrew,2,18,9.0
14116,1QM,4,11,Hebrew,1,5,5.0
14120,1QM,4,12,Hebrew,2,18,9.0
14119,1QM,4,12,Hebrew,1,5,5.0
14127,1QM,4,13,Hebrew,3,19,6.333333333333333
14126,1QM,4,13,Hebrew,4,8,2.0
14134,1QM,4,14,Hebrew,3,18,6.0
14133,1QM,4,14,Hebrew,4,8,2.0
14136,1QM,4,15,Hebrew,2,11,5.5
14140,1QM,4,15,Hebrew,4,8,2.0
14141,1QM,4,15,Hebrew,1,5,5.0
14142,1QM,4,16,Hebrew,1,4,4.0
14158,1QM,4,24,Hebrew,9,33,3.6666666666666665
14145,1QM,4,17,Hebrew,1,2,2.0
14147,1QM,4,18,Hebrew,1,2,2.0
14149,1QM,4,19,Hebrew,1,2,2.0
14151,1QM,4,20,Hebrew,1,2,2.0
14153,1QM,4,21,Hebrew,1,2,2.0
14155,1QM,4,22,Hebrew,1,2,2.0
14157,1QM,4,23,Hebrew,1,2,2.0
14159,1QM,4,24,Hebrew,1,2,2.0
14160,1QM,4,25,Hebrew,1,9,9.0
14162,1QM,4,26,Hebrew,2,11,5.5
14170,1QM,4,26,Hebrew,8,20,2.5
14171,1QM,4,27,Hebrew,1,9,9.0
14172,1QM,4,28,Hebrew,1,1,1.0
14174,1QM,4,28,Hebrew,2,10,5.0
14182,1QM,4,28,Hebrew,8,16,2.0
14183,1QM,4,29,Hebrew,1,1,1.0
14184,1QM,4,30,Hebrew,1,4,4.0
14185,1QM,4,30,Hebrew,1,4,4.0
14186,1QM,4,31,Hebrew,1,1,1.0
14187,1QM,4,31,Hebrew,1,1,1.0
14188,1QM,4,31,Hebrew,1,4,4.0
14189,1QM,4,32,Hebrew,1,3,3.0
14190,1QM,4,33,Hebrew,1,3,3.0
14191,1QM,4,33,Hebrew,1,2,2.0
14192,1QM,4,35,Hebrew,1,1,1.0
14193,1QM,4,35,Hebrew,1,2,2.0
14194,1QM,4,36,Hebrew,1,1,1.0
14195,1QM,4,37,Hebrew,1,3,3.0
14196,1QM,4,37,Hebrew,1,1,1.0
14197,1QM,4,38,Hebrew,1,1,1.0
14198,1QM,4,38,Hebrew,1,1,1.0
14199,1QM,4,40,Hebrew,1,2,2.0
14200,1QM,4,40,Hebrew,1,1,1.0
14201,1QM,4,40,Hebrew,1,30,30.0
14202,1QM,5,1,Hebrew,1,6,6.0
14205,1QM,5,2,Hebrew,3,14,4.666666666666667
14207,1QM,5,3,Hebrew,2,12,6.0
14208,1QM,5,3,Hebrew,1,4,4.0
14210,1QM,5,4,Hebrew,2,11,5.5
14211,1QM,5,5,Hebrew,1,26,26.0
14213,1QM,5,6,Hebrew,2,12,6.0
14214,1QM,5,7,Hebrew,1,7,7.0
14215,1QM,5,8,Hebrew,1,5,5.0
14216,1QM,5,8,Hebrew,1,10,10.0
14217,1QM,5,9,Hebrew,1,22,22.0
14218,1QM,5,10,Hebrew,1,22,22.0
14219,1QM,5,11,Hebrew,1,11,11.0
14220,1QM,5,12,Hebrew,1,9,9.0
14221,1QM,5,13,Hebrew,1,8,8.0
14222,1QM,5,13,Hebrew,1,5,5.0
14225,1QM,5,14,Hebrew,3,17,5.666666666666667
14226,1QM,5,15,Hebrew,1,12,12.0
14227,1QM,5,16,Hebrew,1,6,6.0
14228,1QM,5,16,Hebrew,1,3,3.0
14229,1QM,5,16,Hebrew,1,4,4.0
14230,1QM,5,17,Hebrew,1,6,6.0
14231,1QM,5,17,Hebrew,1,5,5.0
14232,1QM,5,18,Hebrew,1,5,5.0
14233,1QM,5,18,Hebrew,1,6,6.0
14234,1QM,5,19,Hebrew,1,9,9.0
14235,1QM,5,20,Hebrew,1,18,18.0
14236,1QM,5,21,Hebrew,1,3,3.0
14237,1QM,5,21,Hebrew,1,1,1.0
14242,1QM,5,22,Hebrew,3,12,4.0
14239,1QM,5,22,Hebrew,1,2,2.0
14240,1QM,5,22,Hebrew,1,4,4.0
14243,1QM,5,22,Hebrew,1,3,3.0
14244,1QM,5,24,Hebrew,1,2,2.0
14245,1QM,5,24,Hebrew,1,5,5.0
14246,1QM,5,25,Hebrew,1,7,7.0
14247,1QM,5,25,Hebrew,1,5,5.0
14248,1QM,5,26,Hebrew,1,12,12.0
14249,1QM,5,27,Hebrew,1,6,6.0
14250,1QM,5,27,Hebrew,1,5,5.0
14251,1QM,5,28,Hebrew,1,7,7.0
14253,1QM,5,28,Hebrew,2,8,4.0
14254,1QM,5,29,Hebrew,1,7,7.0
14255,1QM,5,29,Hebrew,1,8,8.0
14256,1QM,5,30,Hebrew,1,5,5.0
14257,1QM,5,30,Hebrew,1,5,5.0
14258,1QM,5,31,Hebrew,1,7,7.0
14264,1QM,5,33,Hebrew,4,29,7.25
14261,1QM,5,33,Hebrew,2,17,8.5
14265,1QM,5,34,Hebrew,1,7,7.0
14266,1QM,5,34,Hebrew,1,7,7.0
14268,1QM,5,35,Hebrew,2,15,7.5
14271,1QM,5,36,Hebrew,3,23,7.666666666666667
14272,1QM,5,37,Hebrew,1,9,9.0
14273,1QM,5,37,Hebrew,1,8,8.0
14274,1QM,5,37,Hebrew,1,7,7.0
14275,1QM,5,38,Hebrew,1,11,11.0
14276,1QM,5,38,Hebrew,1,6,6.0
14278,1QM,5,38,Hebrew,2,15,7.5
14288,1QM,5,40,Hebrew,9,47,5.222222222222222
14285,1QM,5,39,Hebrew,1,5,5.0
14289,1QM,5,40,Hebrew,1,13,13.0
14290,1QM,5,41,Hebrew,1,13,13.0
14291,1QM,5,41,Hebrew,1,4,4.0
14292,1QM,5,41,Hebrew,1,1,1.0
14293,1QM,5,41,Hebrew,1,1,1.0
14294,1QM,5,41,Hebrew,1,5,5.0
14296,1QM,5,42,Hebrew,2,12,6.0
14297,1QM,5,42,Hebrew,1,7,7.0
14298,1QM,5,43,Hebrew,1,3,3.0
14302,1QM,5,43,Hebrew,2,8,4.0
14300,1QM,5,43,Hebrew,1,1,1.0
14301,1QM,5,43,Hebrew,1,1,1.0
14303,1QM,5,44,Hebrew,1,2,2.0
14304,1QM,5,44,Hebrew,1,1,1.0
14305,1QM,5,46,Hebrew,1,13,13.0
14307,1QM,5,47,Hebrew,2,13,6.5
14309,1QM,5,48,Hebrew,2,14,7.0
14316,1QM,5,49,Hebrew,7,34,4.857142857142857
14320,1QM,5,50,Hebrew,4,24,6.0
14324,1QM,5,51,Hebrew,4,31,7.75
14325,1QM,5,52,Hebrew,1,11,11.0
14326,1QM,5,52,Hebrew,1,5,5.0
14328,1QM,5,53,Hebrew,2,18,9.0
14329,1QM,5,53,Hebrew,1,7,7.0
14330,1QM,5,54,Hebrew,1,15,15.0
14331,1QM,5,55,Hebrew,1,11,11.0
14334,1QM,6,1,Hebrew,3,29,9.666666666666666
14335,1QM,6,1,Hebrew,1,9,9.0
14336,1QM,6,1,Hebrew,1,18,18.0
14337,1QM,6,1,Hebrew,1,6,6.0
14338,1QM,6,1,Hebrew,1,2,2.0
14339,1QM,6,1,Hebrew,1,7,7.0
14341,1QM,6,2,Hebrew,2,19,9.5
14342,1QM,6,3,Hebrew,1,25,25.0
14344,1QM,6,4,Hebrew,2,14,7.0
14345,1QM,6,4,Hebrew,1,8,8.0
14346,1QM,6,5,Hebrew,1,13,13.0
14347,1QM,6,6,Hebrew,1,9,9.0
14348,1QM,6,6,Hebrew,1,4,4.0
14349,1QM,6,7,Hebrew,1,10,10.0
14350,1QM,6,7,Hebrew,1,1,1.0
14351,1QM,6,7,Hebrew,1,2,2.0
14352,1QM,6,8,Hebrew,1,11,11.0
14353,1QM,6,8,Hebrew,1,5,5.0
14354,1QM,6,8,Hebrew,1,1,1.0
14355,1QM,6,8,Hebrew,1,4,4.0
14356,1QM,6,8,Hebrew,1,1,1.0
14357,1QM,6,8,Hebrew,1,2,2.0
14361,1QM,6,10,Hebrew,4,16,4.0
14362,1QM,6,11,Hebrew,1,11,11.0
14364,1QM,6,11,Hebrew,2,13,6.5
14365,1QM,6,12,Hebrew,1,8,8.0
14366,1QM,6,12,Hebrew,1,8,8.0
14367,1QM,6,12,Hebrew,1,5,5.0
14368,1QM,6,12,Hebrew,1,12,12.0
14369,1QM,6,13,Hebrew,1,11,11.0
14371,1QM,6,14,Hebrew,2,12,6.0
14375,1QM,6,15,Hebrew,4,27,6.75
14376,1QM,6,15,Hebrew,1,8,8.0
14378,1QM,6,16,Hebrew,2,15,7.5
14380,1QM,6,17,Hebrew,2,18,9.0
14382,1QM,6,18,Hebrew,2,12,6.0
14383,1QM,6,19,Hebrew,1,4,4.0
14387,1QM,6,19,Hebrew,4,22,5.5
14388,1QM,6,19,Hebrew,1,2,2.0
14389,1QM,6,20,Hebrew,1,15,15.0
14390,1QM,6,21,Hebrew,1,12,12.0
14391,1QM,6,22,Hebrew,1,5,5.0
14392,1QM,6,22,Hebrew,1,1,1.0
14393,1QM,6,22,Hebrew,1,1,1.0
14394,1QM,6,22,Hebrew,1,1,1.0
14396,1QM,6,22,Hebrew,2,6,3.0
14397,1QM,6,23,Hebrew,1,2,2.0
14398,1QM,6,23,Hebrew,1,2,2.0
14399,1QM,6,23,Hebrew,1,2,2.0
14400,1QM,6,23,Hebrew,1,1,1.0
14401,1QM,6,23,Hebrew,1,5,5.0
14402,1QM,6,23,Hebrew,1,1,1.0
14403,1QM,6,23,Hebrew,1,2,2.0
14404,1QM,6,23,Hebrew,1,1,1.0
14406,1QM,6,25,Hebrew,2,7,3.5
14407,1QM,6,25,Hebrew,1,9,9.0
14410,1QM,6,26,Hebrew,3,17,5.666666666666667
14411,1QM,6,26,Hebrew,1,4,4.0
14413,1QM,6,27,Hebrew,2,7,3.5
14415,1QM,6,27,Hebrew,2,14,7.0
14416,1QM,6,27,Hebrew,1,13,13.0
14418,1QM,6,28,Hebrew,2,9,4.5
14419,1QM,6,28,Hebrew,1,15,15.0
14421,1QM,6,29,Hebrew,2,12,6.0
14422,1QM,6,30,Hebrew,1,10,10.0
14425,1QM,6,30,Hebrew,2,4,2.0
14424,1QM,6,30,Hebrew,1,4,4.0
14426,1QM,6,31,Hebrew,1,11,11.0
14428,1QM,6,32,Hebrew,2,11,5.5
14430,1QM,6,32,Hebrew,2,13,6.5
14431,1QM,6,32,Hebrew,1,3,3.0
14432,1QM,6,33,Hebrew,1,10,10.0
14435,1QM,6,34,Hebrew,3,12,4.0
14436,1QM,6,34,Hebrew,1,1,1.0
14437,1QM,6,34,Hebrew,1,1,1.0
14439,1QM,6,35,Hebrew,2,12,6.0
14440,1QM,6,35,Hebrew,1,3,3.0
14441,1QM,6,35,Hebrew,1,2,2.0
14442,1QM,6,35,Hebrew,1,1,1.0
14443,1QM,6,35,Hebrew,1,1,1.0
14444,1QM,6,35,Hebrew,1,3,3.0
14445,1QM,6,35,Hebrew,1,1,1.0
14446,1QM,6,35,Hebrew,1,1,1.0
14448,1QM,6,36,Hebrew,2,8,4.0
14450,1QM,6,36,Hebrew,2,6,3.0
14452,1QM,6,37,Hebrew,2,14,7.0
14453,1QM,6,38,Hebrew,1,1,1.0
14454,1QM,6,38,Hebrew,1,11,11.0
14455,1QM,6,39,Hebrew,1,6,6.0
14456,1QM,6,39,Hebrew,1,4,4.0
14457,1QM,6,39,Hebrew,1,5,5.0
14463,1QM,6,40,Hebrew,4,15,3.75
14460,1QM,6,40,Hebrew,1,1,1.0
14462,1QM,6,40,Hebrew,1,1,1.0
14465,1QM,6,41,Hebrew,2,4,2.0
14466,1QM,6,41,Hebrew,1,1,1.0
14467,1QM,6,42,Hebrew,1,2,2.0
14468,1QM,6,42,Hebrew,1,1,1.0
14469,1QM,6,42,Hebrew,1,1,1.0
14470,1QM,6,42,Hebrew,1,1,1.0
14471,1QM,6,42,Hebrew,1,1,1.0
14472,1QM,6,42,Hebrew,1,1,1.0
14473,1QM,7,1,Hebrew,1,2,2.0
14474,1QM,7,1,Hebrew,1,8,8.0
14477,1QM,7,2,Hebrew,3,20,6.666666666666667
14478,1QM,7,2,Hebrew,1,1,1.0
14479,1QM,7,2,Hebrew,1,1,1.0
14481,1QM,7,3,Hebrew,2,10,5.0
14482,1QM,7,3,Hebrew,1,6,6.0
14483,1QM,7,3,Hebrew,1,4,4.0
14485,1QM,7,3,Hebrew,2,7,3.5
14487,1QM,7,3,Hebrew,2,2,1.0
14488,1QM,7,3,Hebrew,1,10,10.0
14489,1QM,7,4,Hebrew,1,2,2.0
14490,1QM,7,4,Hebrew,1,5,5.0
14491,1QM,7,5,Hebrew,1,3,3.0
14492,1QM,7,5,Hebrew,1,6,6.0
14495,1QM,7,5,Hebrew,3,17,5.666666666666667
14500,1QM,7,6,Hebrew,5,30,6.0
14502,1QM,7,7,Hebrew,2,8,4.0
14504,1QM,7,7,Hebrew,2,13,6.5
14505,1QM,7,7,Hebrew,1,1,1.0
14506,1QM,7,7,Hebrew,1,3,3.0
14507,1QM,7,7,Hebrew,1,6,6.0
14508,1QM,7,7,Hebrew,1,5,5.0
14511,1QM,7,8,Hebrew,3,25,8.333333333333334
14514,1QM,7,10,Hebrew,3,18,6.0
14515,1QM,7,10,Hebrew,1,3,3.0
14516,1QM,7,10,Hebrew,1,2,2.0
14517,1QM,7,10,Hebrew,1,4,4.0
14518,1QM,7,10,Hebrew,1,4,4.0
14519,1QM,7,10,Hebrew,1,2,2.0
14520,1QM,7,10,Hebrew,1,3,3.0
14521,1QM,7,10,Hebrew,1,12,12.0
14522,1QM,7,10,Hebrew,1,1,1.0
14529,1QM,7,11,Hebrew,4,52,13.0
14524,1QM,7,11,Hebrew,1,1,1.0
14526,1QM,7,11,Hebrew,1,1,1.0
14527,1QM,7,11,Hebrew,1,1,1.0
14530,1QM,7,12,Hebrew,1,1,1.0
14532,1QM,7,12,Hebrew,2,6,3.0
14533,1QM,7,12,Hebrew,1,1,1.0
14534,1QM,7,12,Hebrew,1,5,5.0
14535,1QM,7,12,Hebrew,1,1,1.0
14536,1QM,7,12,Hebrew,1,1,1.0
14537,1QM,7,12,Hebrew,1,2,2.0
14538,1QM,7,12,Hebrew,1,1,1.0
14539,1QM,7,14,Hebrew,1,6,6.0
14540,1QM,7,15,Hebrew,1,8,8.0
14541,1QM,7,15,Hebrew,1,3,3.0
14542,1QM,7,16,Hebrew,1,14,14.0
14544,1QM,7,16,Hebrew,2,13,6.5
14545,1QM,7,17,Hebrew,1,5,5.0
14546,1QM,7,18,Hebrew,1,10,10.0
14549,1QM,7,19,Hebrew,3,21,7.0
14550,1QM,7,19,Hebrew,1,4,4.0
14551,1QM,7,20,Hebrew,1,4,4.0
14553,1QM,7,20,Hebrew,2,10,5.0
14554,1QM,7,21,Hebrew,1,10,10.0
14555,1QM,7,21,Hebrew,1,11,11.0
14557,1QM,7,22,Hebrew,2,9,4.5
14558,1QM,7,22,Hebrew,1,4,4.0
14559,1QM,7,22,Hebrew,1,4,4.0
14560,1QM,7,22,Hebrew,1,4,4.0
14561,1QM,7,22,Hebrew,1,5,5.0
14562,1QM,7,23,Hebrew,1,4,4.0
14563,1QM,7,23,Hebrew,1,5,5.0
14564,1QM,7,23,Hebrew,1,4,4.0
14565,1QM,7,23,Hebrew,1,4,4.0
14570,1QM,7,24,Hebrew,5,31,6.2
14571,1QM,7,24,Hebrew,1,1,1.0
14572,1QM,7,24,Hebrew,1,6,6.0
14573,1QM,7,24,Hebrew,1,6,6.0
14574,1QM,7,25,Hebrew,1,14,14.0
14576,1QM,7,26,Hebrew,2,11,5.5
14578,1QM,7,26,Hebrew,2,5,2.5
14579,1QM,7,27,Hebrew,1,3,3.0
14580,1QM,7,27,Hebrew,1,1,1.0
14581,1QM,7,27,Hebrew,1,1,1.0
14583,1QM,7,27,Hebrew,2,8,4.0
14585,1QM,7,27,Hebrew,2,7,3.5
14587,1QM,7,27,Hebrew,2,6,3.0
14596,1QM,7,28,Hebrew,8,55,6.875
14594,1QM,7,28,Hebrew,1,2,2.0
14597,1QM,7,29,Hebrew,1,1,1.0
14598,1QM,7,29,Hebrew,1,1,1.0
14599,1QM,7,29,Hebrew,1,8,8.0
14600,1QM,7,29,Hebrew,1,1,1.0
14601,1QM,7,29,Hebrew,1,1,1.0
14602,1QM,7,29,Hebrew,1,1,1.0
14603,1QM,7,29,Hebrew,1,7,7.0
14604,1QM,7,29,Hebrew,1,1,1.0
14605,1QM,7,29,Hebrew,1,2,2.0
14606,1QM,7,31,Hebrew,1,7,7.0
14607,1QM,7,31,Hebrew,1,7,7.0
14608,1QM,7,31,Hebrew,1,1,1.0
14609,1QM,7,31,Hebrew,1,1,1.0
14610,1QM,7,32,Hebrew,1,7,7.0
14611,1QM,7,32,Hebrew,1,1,1.0
14612,1QM,7,33,Hebrew,1,1,1.0
14613,1QM,7,33,Hebrew,1,10,10.0
14614,1QM,7,33,Hebrew,1,1,1.0
14615,1QM,7,33,Hebrew,1,1,1.0
14616,1QM,7,33,Hebrew,1,4,4.0
14620,1QM,7,34,Hebrew,3,19,6.333333333333333
14619,1QM,7,34,Hebrew,1,4,4.0
14621,1QM,7,34,Hebrew,1,1,1.0
14622,1QM,7,34,Hebrew,1,1,1.0
14623,1QM,7,34,Hebrew,1,7,7.0
14624,1QM,7,34,Hebrew,1,4,4.0
14625,1QM,7,34,Hebrew,1,2,2.0
14626,1QM,7,34,Hebrew,1,5,5.0
14627,1QM,7,34,Hebrew,1,6,6.0
14628,1QM,7,34,Hebrew,1,5,5.0
14630,1QM,7,35,Hebrew,2,3,1.5
14631,1QM,7,35,Hebrew,1,1,1.0
14632,1QM,7,35,Hebrew,1,4,4.0
14633,1QM,7,35,Hebrew,1,10,10.0
14634,1QM,7,36,Hebrew,1,1,1.0
14635,1QM,7,36,Hebrew,1,4,4.0
14636,1QM,7,36,Hebrew,1,6,6.0
14637,1QM,7,37,Hebrew,1,3,3.0
14638,1QM,7,37,Hebrew,1,8,8.0
14639,1QM,7,38,Hebrew,1,1,1.0
14640,1QM,7,38,Hebrew,1,5,5.0
14641,1QM,7,39,Hebrew,1,7,7.0
14642,1QM,7,39,Hebrew,1,7,7.0
14643,1QM,7,40,Hebrew,1,3,3.0
14644,1QM,7,40,Hebrew,1,1,1.0
14646,1QM,7,40,Hebrew,2,7,3.5
14648,1QM,7,40,Hebrew,2,11,5.5
14650,1QM,7,41,Hebrew,2,2,1.0
14652,1QM,7,41,Hebrew,2,5,2.5
14654,1QM,7,41,Hebrew,2,6,3.0
14656,1QM,7,42,Hebrew,2,13,6.5
14657,1QM,7,43,Hebrew,1,4,4.0
14658,1QM,7,43,Hebrew,1,6,6.0
14660,1QM,7,44,Hebrew,2,8,4.0
14661,1QM,7,45,Hebrew,1,5,5.0
14662,1QM,7,45,Hebrew,1,9,9.0
14664,1QM,7,46,Hebrew,2,3,1.5
14666,1QM,7,46,Hebrew,2,5,2.5
14668,1QM,7,46,Hebrew,2,5,2.5
14670,1QM,7,47,Hebrew,2,10,5.0
14671,1QM,7,48,Hebrew,1,5,5.0
14672,1QM,7,48,Hebrew,1,7,7.0
14673,1QM,7,48,Hebrew,1,2,2.0
14674,1QM,7,49,Hebrew,1,1,1.0
14675,1QM,7,49,Hebrew,1,2,2.0
14676,1QM,7,49,Hebrew,1,4,4.0
14677,1QM,7,49,Hebrew,1,3,3.0
14678,1QM,7,49,Hebrew,1,2,2.0
14679,1QM,7,49,Hebrew,1,1,1.0
14680,1QM,7,49,Hebrew,1,1,1.0
14681,1QM,7,49,Hebrew,1,2,2.0
14682,1QM,7,49,Hebrew,1,3,3.0
14683,1QM,7,50,Hebrew,1,1,1.0
14684,1QM,7,50,Hebrew,1,1,1.0
14685,1QM,7,50,Hebrew,1,3,3.0
14686,1QM,7,50,Hebrew,1,1,1.0
14687,1QM,7,50,Hebrew,1,1,1.0
14688,1QM,7,50,Hebrew,1,3,3.0
14689,1QM,7,50,Hebrew,1,1,1.0
14690,1QM,8,1,Hebrew,1,15,15.0
14691,1QM,8,2,Hebrew,1,14,14.0
14692,1QM,8,2,Hebrew,1,11,11.0
14693,1QM,8,3,Hebrew,1,2,2.0
14694,1QM,8,3,Hebrew,1,2,2.0
14695,1QM,8,3,Hebrew,1,12,12.0
14698,1QM,8,3,Hebrew,3,11,3.6666666666666665
14699,1QM,8,4,Hebrew,1,6,6.0
14700,1QM,8,4,Hebrew,1,7,7.0
14701,1QM,8,5,Hebrew,1,10,10.0
14702,1QM,8,5,Hebrew,1,9,9.0
14703,1QM,8,5,Hebrew,1,4,4.0
14704,1QM,8,5,Hebrew,1,6,6.0
14707,1QM,8,6,Hebrew,3,10,3.3333333333333335
14708,1QM,8,7,Hebrew,1,3,3.0
14709,1QM,8,7,Hebrew,1,1,1.0
14710,1QM,8,7,Hebrew,1,2,2.0
